iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,SEs_Accuracy,SEs_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
2,40,18,NelderMead_nAGQ0,2253.6966624622464,5.4334248319608635e-5,0.30977618969287146,11.860301971435547,0.5381375249796267,0.09845369521153355,0.1333292402569869,0.09693265062298782,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
2,40,18,NelderMead_nAGQ1,2253.657008645239,4.3858252266224585e-5,0.5588438365191859,19.172674894332886,0.5551073022435391,0.09895629376974807,0.13585079935573166,0.1692834794046334,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
2,40,18,Bobyqa_nAGQ0,2253.6966624622464,5.4334248319608635e-5,0.30977618969287146,11.897169828414917,0.5381375249796267,0.09845369521153355,0.1333292402569869,0.09693265062298782,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
2,40,18,Bobyqa_nAGQ1,2253.656989070354,4.395056710072226e-5,0.5584356672298741,17.315852880477905,0.5550759811038123,0.09905649797547993,0.13585936369076704,0.16927912422287347,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
2,40,18,nloptwrap_nAGQ0,2253.748898436731,5.4918495372537205e-5,0.3094870515591127,1.4092299938201904,0.5387977805169297,0.09849388412892686,0.13357593726093697,0.09691428369464246,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
2,40,18,nloptwrap_nAGQ1,2253.709519101068,4.4325185263354205e-5,0.5533826999872951,3.0967490673065186,0.5562261477679333,0.10020261592111152,0.13620658173651626,0.16906159525577147,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
2,40,18,R: LRT,0.0,0.0,0.5990192723075523,2.4295010566711426,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
2,40,18,JuliaAIC_NeldMeader_AGP0,2253.6872690431615,5.412509922233842e-5,0.3110577298840201,7.341,0.5381815077925609,0.09821040081957177,0.13331023873293335,0.09694956306502879,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
2,40,18,JuliaAIC_bobyqa_AGP0,2253.739322481269,5.472800815214646e-5,0.3111930535761352,1.542,0.5573218292374871,0.0975794056552116,0.133131834415938,0.09703062920715191,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
2,40,18,JuliaAIC_NeldMeader_AGP1,2253.6609021973713,2.8361328962515395e-5,0.3145812184927175,48.828,0.5560230246833374,0.09901177301893288,0.1337202246432628,0.09699989939314717,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
2,40,18,JuliaAIC_bobyqa_AGP1,2253.709078207442,3.2089548112830694e-5,0.30737717029038936,7.121,0.5388745244239114,0.09816661246205786,0.13356794277589357,0.09693344287136496,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
2,40,18,JuliaLRT_Fast,0.0,0.0,0.5659603155408187,1.341,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
2,40,18,JuliaLRT_Slow,0.0,0.0,0.5659802734141162,2.846,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
3,40,18,NelderMead_nAGQ0,2333.934690274715,0.021949298839007314,0.22921269034480352,5.276870012283325,0.29026190092008314,-0.08974375183918123,0.1266830972290963,0.07463784287510915,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021958112716674805
3,40,18,NelderMead_nAGQ1,2333.901352812368,0.018389459953357067,0.5840742888856569,18.00183916091919,0.30135341314141983,-0.09204362663139144,0.1278176907135777,0.16813365857096102,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021958112716674805
3,40,18,Bobyqa_nAGQ0,2333.934690274715,0.021949298839007314,0.22921269034480352,5.217988014221191,0.29026190092008314,-0.08974375183918123,0.1266830972290963,0.07463784287510915,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021958112716674805
3,40,18,Bobyqa_nAGQ1,2333.9013361302855,0.01842594995414847,0.5850007000755904,10.576843023300171,0.30127001061368947,-0.09181645434492343,0.12782222082117498,0.16813277886702732,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021958112716674805
3,40,18,nloptwrap_nAGQ0,2335.06679964175,0.021742392324527432,0.17771797482132443,1.0970458984375,0.29152940941538186,-0.10050431150408665,0.12703701533540285,0.07456834258400326,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021958112716674805
3,40,18,nloptwrap_nAGQ1,2335.034012569124,0.018562765947552493,0.5400207500451717,2.8832859992980957,0.30218898682516393,-0.10375112343845429,0.12836180460198895,0.16931174369069057,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021958112716674805
3,40,18,R: LRT,0.0,0.0,0.3842360464970979,1.1768848896026611,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021958112716674805
3,40,18,JuliaAIC_NeldMeader_AGP0,2333.9341673031076,0.021948374779612253,0.22919573241801589,12.771,0.29026283239298084,-0.08974727483003327,0.12668261988568333,0.07463805456401958,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021958112716674805
3,40,18,JuliaAIC_bobyqa_AGP0,2335.066147891139,0.02178478890859196,0.17665429570676458,5.249,0.30137524184963926,-0.0918927562663851,0.12681011416162835,0.07469855231408405,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021958112716674805
3,40,18,JuliaAIC_NeldMeader_AGP1,2333.9011734045885,0.017473650286031064,0.21862925056679125,46.287,0.04526532584706514,-0.0661960071936228,0.1383454814020413,0.08102484330562096,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021958112716674805
3,40,18,JuliaAIC_bobyqa_AGP1,2341.8008615298268,0.7435238132942534,0.4139375250701672,38.782,0.2915605863538201,-0.1007648990342586,0.12709152198072743,0.07457832784467512,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021958112716674805
3,40,18,JuliaLRT_Fast,0.0,0.0,0.5497059122937498,2.3,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021958112716674805
3,40,18,JuliaLRT_Slow,0.0,0.0,0.3864861931660913,8.379,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021958112716674805
4,40,18,NelderMead_nAGQ0,2252.6899667643866,0.0003743940679502509,0.0022504454718178836,5.567107915878296,0.5026672624420551,-0.2664343832002952,0.14129769921390217,0.08721195631745321,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.019943952560424805
4,40,18,NelderMead_nAGQ1,2252.6798588720544,0.002133840636722336,0.1591817372167545,14.96595287322998,0.5107911063945143,-0.2702202487666117,0.16633039057599486,0.19194111343909442,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.019943952560424805
4,40,18,Bobyqa_nAGQ0,2252.6899667643866,0.0003743940679502509,0.0022504454718178836,5.585026979446411,0.5026672624420551,-0.2664343832002952,0.14129769921390217,0.08721195631745321,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.019943952560424805
4,40,18,Bobyqa_nAGQ1,2252.6798575349767,0.002132934003781663,0.15923003524977605,11.521209001541138,0.5107730104467769,-0.27018463895089306,0.16631762581934395,0.19193804895761976,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.019943952560424805
4,40,18,nloptwrap_nAGQ0,2252.690025700802,0.0003724769254444405,0.0022891949119719524,1.8609888553619385,0.5023850185041971,-0.2658975880314522,0.1411648413652473,0.08718246743689237,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.019943952560424805
4,40,18,nloptwrap_nAGQ1,2252.689868557663,0.0022903401100480784,0.16555934972191355,3.2962141036987305,0.5023850185041971,-0.2658975880314522,0.16473004958457316,0.19176028474189,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.019943952560424805
4,40,18,R: LRT,0.0,0.0,0.14883172244913342,2.10736083984375,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.019943952560424805
4,40,18,JuliaAIC_NeldMeader_AGP0,2252.6898112965237,0.0003744525255966083,0.0022512770575109915,10.824,0.5026649954149679,-0.26643007175706923,0.14129869142016083,0.08721370829787113,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.019943952560424805
4,40,18,JuliaAIC_bobyqa_AGP0,2252.689811318219,0.00037437588110406366,0.0022475444241430637,2.12,0.5108579890827193,-0.27026746619949094,0.14142148947015457,0.08727936068857907,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.019943952560424805
4,40,18,JuliaAIC_NeldMeader_AGP1,2252.6798182013226,0.0003034837045946002,0.0019576745718796044,60.024,0.5115661883739118,-0.2710671043525955,0.14153465280809743,0.08729046731122624,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.019943952560424805
4,40,18,JuliaAIC_bobyqa_AGP1,2252.679845994759,0.00030101657009849785,0.0019005655373543786,4.631,0.502684547687317,-0.26646804738134894,0.14130205102146037,0.08721193223389917,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.019943952560424805
4,40,18,JuliaLRT_Fast,0.0,0.0,0.1612571439334623,2.062,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.019943952560424805
4,40,18,JuliaLRT_Slow,0.0,0.0,0.16111336712976737,4.035,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.019943952560424805
5,40,18,NelderMead_nAGQ0,2406.5913077955383,0.007162770251300896,0.18357014245128472,3.7848668098449707,0.3540844426193962,-0.11083434566369585,0.13167002292316798,0.08334395897312075,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02094411849975586
5,40,18,NelderMead_nAGQ1,2406.5846123179704,0.0083567609309499,0.5259067776464008,9.024226188659668,0.35441290257567615,-0.11268220469766857,0.13438448597783942,0.17765744723486013,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02094411849975586
5,40,18,Bobyqa_nAGQ0,2406.5913077955383,0.007162770251300896,0.18357014245128472,3.8048720359802246,0.3540844426193962,-0.11083434566369585,0.13167002292316798,0.08334395897312075,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02094411849975586
5,40,18,Bobyqa_nAGQ1,2406.5846123179126,0.008351791066172677,0.5258960229781664,8.00456690788269,0.3544108134551204,-0.11268280028136335,0.13437341333401717,0.17765376968268495,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02094411849975586
5,40,18,nloptwrap_nAGQ0,2405.172683955585,0.0074792403869494,0.18858347652893193,1.7503199577331543,0.3519648008819032,-0.11012032530577177,0.13158955857843174,0.08375563366194907,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02094411849975586
5,40,18,nloptwrap_nAGQ1,2405.17258620908,0.008754563591510887,0.5327648358084125,3.281251907348633,0.35196480088190324,-0.11012032530577177,0.13426121698083535,0.1765340013314568,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02094411849975586
5,40,18,R: LRT,0.0,0.0,0.1781812562499009,1.3822710514068604,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02094411849975586
5,40,18,JuliaAIC_NeldMeader_AGP0,2405.172535491987,0.00746435759278793,0.18974666446401028,26.547,0.35201701453151424,-0.10984775284130693,0.13157623039304184,0.08376826883738489,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02094411849975586
5,40,18,JuliaAIC_bobyqa_AGP0,2406.5914391561532,0.007079217525249349,0.18588189442166997,6.57,0.3525764722883288,-0.04292611835519751,0.12931181608207945,0.08769100003857531,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02094411849975586
5,40,18,JuliaAIC_NeldMeader_AGP1,2406.1245538977664,0.006399824547890691,0.6244766656566786,84.313,0.3129770797312797,-0.008199740344556816,0.12227066532283414,0.08396487822816133,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02094411849975586
5,40,18,JuliaAIC_bobyqa_AGP1,2408.7519107065095,0.010476044126546399,0.9222048293556353,12.541,0.35413046176677376,-0.11023218566344639,0.13149573696807787,0.0833286775261462,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02094411849975586
5,40,18,JuliaLRT_Fast,0.0,0.0,0.09260326034355347,2.893,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02094411849975586
5,40,18,JuliaLRT_Slow,0.0,0.0,NaN,6.347,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02094411849975586
6,40,18,NelderMead_nAGQ0,2440.998845355837,0.07763379058247766,0.0013561510761117353,6.458698034286499,0.26706038943627586,-0.22135964604070227,0.15134471644706016,0.06909231287319273,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096390724182129
6,40,18,NelderMead_nAGQ1,2440.9596230487255,0.10836094865243935,0.12413223654451347,13.670516014099121,0.2752425202830376,-0.22536302390349403,0.17142615633544667,0.14656250677813695,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096390724182129
6,40,18,Bobyqa_nAGQ0,2440.998845355837,0.07763379058247766,0.0013561510761117353,6.4666619300842285,0.26706038943627586,-0.22135964604070227,0.15134471644706016,0.06909231287319273,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096390724182129
6,40,18,Bobyqa_nAGQ1,2440.9595941109574,0.1087586048423928,0.12363442292389193,11.232959032058716,0.27503086318841496,-0.22567386799691772,0.17148723103360988,0.14657038682493878,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096390724182129
6,40,18,nloptwrap_nAGQ0,2440.9989811341984,0.0779672503305178,0.0013438630018126185,1.3563718795776367,0.2669636218407853,-0.22155387866909465,0.15145975811406745,0.06909643679799525,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096390724182129
6,40,18,nloptwrap_nAGQ1,2440.9597923825554,0.10858649756080942,0.12328536690127558,3.1146349906921387,0.27535666881514786,-0.22591798507363034,0.1716068064201862,0.14659251061273484,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096390724182129
6,40,18,R: LRT,0.0,0.0,0.1276961011100747,1.808161973953247,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096390724182129
6,40,18,JuliaAIC_NeldMeader_AGP0,2440.998670232975,0.07763188157293804,0.0013563916529830858,45.148,0.26706214606037293,-0.2213569181180426,0.15134473842558016,0.06909256281957823,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096390724182129
6,40,18,JuliaAIC_bobyqa_AGP0,2442.5255544146344,0.04291500560799812,0.005301005999463503,9.084,0.33050834720895156,-0.3101469303516463,0.16747101664135655,0.07045850061783143,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096390724182129
6,40,18,JuliaAIC_NeldMeader_AGP1,2442.0420121783063,0.048435705010236946,1.0733751602912783e-5,50.065,0.36444606611689945,-0.26896677766615534,0.15841686620524578,0.0696050029435151,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096390724182129
6,40,18,JuliaAIC_bobyqa_AGP1,2442.447032515499,0.02141702836755306,0.00011145961317784463,22.163,0.2813600052813511,-0.19103760834259584,0.13897503917880358,0.06851770400737461,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096390724182129
6,40,18,JuliaLRT_Fast,0.0,0.0,0.36684758043617033,3.125,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096390724182129
6,40,18,JuliaLRT_Slow,0.0,0.0,0.3287035725589859,32.087,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096390724182129
7,40,18,NelderMead_nAGQ0,2534.8845077032815,0.000963274022295651,0.0030754066824492613,7.455048084259033,0.38031963848073347,0.19987173807714545,0.11521209185008126,0.06752198825858227,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096700668334961
7,40,18,NelderMead_nAGQ1,2534.8799822419533,0.000949233004543797,0.19186363333938453,21.8494930267334,0.38388042322563565,0.2021536358773125,0.11614590590647107,0.1548968166085724,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096700668334961
7,40,18,Bobyqa_nAGQ0,2534.8845077032815,0.000963274022295651,0.0030754066824492613,7.479994058609009,0.38031963848073347,0.19987173807714545,0.11521209185008126,0.06752198825858227,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096700668334961
7,40,18,Bobyqa_nAGQ1,2534.879957687193,0.0009445680853922874,0.192116575421408,12.835606098175049,0.38396554813374706,0.20203964498460777,0.11612316004270964,0.15489760469065725,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096700668334961
7,40,18,nloptwrap_nAGQ0,2534.884527635665,0.0009638509188540407,0.0030763358447686608,2.3976008892059326,0.3803251478236147,0.1998659061950668,0.11521962404466354,0.06752214092596386,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096700668334961
7,40,18,nloptwrap_nAGQ1,2534.884493123092,0.0010395766710385925,0.19675842970787868,3.752962827682495,0.3803251478236147,0.1998659061950668,0.11596724854944836,0.15483373481153093,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096700668334961
7,40,18,R: LRT,0.0,0.0,0.19490964874091374,1.6445860862731934,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.02096700668334961
7,40,18,JuliaAIC_NeldMeader_AGP0,2534.884475356269,0.0009632304169686868,0.0030758317959893376,22.675,0.38031931564538435,0.19986897790495622,0.11521155077309657,0.06752202711545387,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096700668334961
7,40,18,JuliaAIC_bobyqa_AGP0,2534.884475453178,0.0009627627812862524,0.0030803018788147407,3.019,0.3839816444778333,0.20206697062289564,0.11525248020412895,0.06754485029001751,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096700668334961
7,40,18,JuliaAIC_NeldMeader_AGP1,2534.8799448531454,0.00086330825213292,0.0027752236741356517,52.717,0.38267972884764034,0.2006628965073887,0.1147173630352646,0.06753339837986129,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096700668334961
7,40,18,JuliaAIC_bobyqa_AGP1,2535.2511191328595,0.0008503953163881247,0.0029652894003539894,28.068,0.3803174041143632,0.19983831588881473,0.11520621692913792,0.06752187466531573,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096700668334961
7,40,18,JuliaLRT_Fast,0.0,0.0,0.15603817876668785,1.12,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096700668334961
7,40,18,JuliaLRT_Slow,0.0,0.0,0.193484891104232,2.368,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.02096700668334961
8,40,18,NelderMead_nAGQ0,2299.7688058314866,0.004337728582286375,0.9866932363340719,7.008249998092651,0.31516542963014105,0.0013775194610093813,0.11048757681600571,0.08259337764629623,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
8,40,18,NelderMead_nAGQ1,2299.74813811777,0.0040688825406438875,0.9976679643233687,11.519531011581421,0.3217950582999962,0.0005194421006586339,0.11201554142211245,0.177722084791202,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
8,40,18,Bobyqa_nAGQ0,2299.7688058314866,0.004337728582286375,0.9866932363340719,7.040163993835449,0.31516542963014105,0.0013775194610093813,0.11048757681600571,0.08259337764629623,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
8,40,18,Bobyqa_nAGQ1,2299.7481362223916,0.0040687331740819005,0.9976780905468022,14.478265047073364,0.32179849958303514,0.0005171919150118347,0.11201628707035809,0.17772392500107384,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
8,40,18,nloptwrap_nAGQ0,2300.406694605735,0.004149350066382083,0.9910862457835871,1.4081809520721436,0.3164955199784,0.0009225889740991472,0.11040880282830358,0.08258071379974158,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
8,40,18,nloptwrap_nAGQ1,2300.385301604737,0.003948601211057069,0.9995927000486867,3.120650053024292,0.32300439662238434,9.056534874802075e-5,0.1120671803634774,0.17741394306198335,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
8,40,18,R: LRT,0.0,0.0,1.0,1.5608248710632324,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021940946578979492
8,40,18,JuliaAIC_NeldMeader_AGP0,2299.783698287175,0.004057174027786822,0.8924845532106288,15.298,0.31606178720910316,0.011163456485409708,0.10998496041850479,0.08259374762565509,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
8,40,18,JuliaAIC_bobyqa_AGP0,2300.5465527286506,0.004016484152871112,0.9486618217656819,2.493,0.3237359689725695,0.0028580558861510123,0.11009546729274804,0.08263362917247655,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
8,40,18,JuliaAIC_NeldMeader_AGP1,2300.352102914102,0.0032768062475311854,0.9724090045506846,57.344,0.31059134858997506,-0.06264955067906025,0.1145149381144696,0.08277954667207275,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
8,40,18,JuliaAIC_bobyqa_AGP1,2300.5161336209057,0.0066831325747889175,0.44915529016398853,9.129,0.3166605501802378,0.005322094881598832,0.11007142813331403,0.08265749243784973,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
8,40,18,JuliaLRT_Fast,0.0,0.0,NaN,3.568,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
8,40,18,JuliaLRT_Slow,0.0,0.0,0.523510393013095,4.296,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021940946578979492
9,40,18,NelderMead_nAGQ0,2522.0711536035196,0.11302290127844881,0.022777459456376988,2.732689142227173,0.22073571090038266,-0.17857237766816902,0.13928730746432805,0.07841935176430696,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0199429988861084
9,40,18,NelderMead_nAGQ1,2522.031714396294,0.09659553979050196,0.23981185650397754,11.886210918426514,0.2331859468966596,-0.18142772136250337,0.14033926396912588,0.15434651604879887,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0199429988861084
9,40,18,Bobyqa_nAGQ0,2522.0711536035196,0.11302290127844881,0.022777459456376988,2.7307090759277344,0.22073571090038266,-0.17857237766816902,0.13928730746432805,0.07841935176430696,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0199429988861084
9,40,18,Bobyqa_nAGQ1,2522.031673669438,0.09659899945108963,0.23945779209591822,7.304491996765137,0.23330069153972843,-0.1815634993151011,0.14040977827213535,0.15434569771407916,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0199429988861084
9,40,18,nloptwrap_nAGQ0,2522.0740572149894,0.11738259255540864,0.019615182495777404,1.3194870948791504,0.22063540240785917,-0.1832821265111633,0.14090411814336717,0.07853954725779867,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0199429988861084
9,40,18,nloptwrap_nAGQ1,2522.0354254152708,0.10139629251493674,0.2394138954599545,3.0549850463867188,0.23013283992511746,-0.18161156085205563,0.14048579464766547,0.15437213200445396,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0199429988861084
9,40,18,R: LRT,0.0,0.0,0.2488720478509723,1.237673044204712,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0199429988861084
9,40,18,JuliaAIC_NeldMeader_AGP0,2522.057003974229,0.11330272259061568,0.022540249997380624,10.169,0.22071471292146544,-0.17893705420154388,0.13938222955102128,0.07844199324056465,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0199429988861084
9,40,18,JuliaAIC_bobyqa_AGP0,2522.057004048306,0.11331024709807978,0.022526672760639348,2.192,0.23337593237764212,-0.181666532028787,0.13945774871924554,0.0784831205589937,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0199429988861084
9,40,18,JuliaAIC_NeldMeader_AGP1,2522.0315497612737,0.09423823006833973,0.020628202449109304,50.482,0.23321030883959729,-0.181618639930876,0.13944648591712833,0.07848256539042822,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0199429988861084
9,40,18,JuliaAIC_bobyqa_AGP1,2522.031554952339,0.09444546393000766,0.02066074535828025,14.016,0.2207119202713196,-0.17895445763222612,0.13938337414592075,0.07844172798201954,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0199429988861084
9,40,18,JuliaLRT_Fast,0.0,0.0,0.2475442263482674,1.076,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0199429988861084
9,40,18,JuliaLRT_Slow,0.0,0.0,0.24735014058089352,4.88,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0199429988861084
10,40,18,NelderMead_nAGQ0,2259.1549994703246,9.501442555660173e-8,0.46317156078221,3.8078439235687256,0.6967224859690555,-0.05522092746949268,0.13056994855888593,0.0752703580156679,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.020904064178466797
10,40,18,NelderMead_nAGQ1,2259.136902645675,1.678417718541514e-5,0.749305713914843,34.33510708808899,0.7067118830316776,-0.05601251979534401,0.16420389777806296,0.17528289316174056,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.020904064178466797
10,40,18,Bobyqa_nAGQ0,2259.1549994703246,9.501442555660173e-8,0.46317156078221,3.932481050491333,0.6967224859690555,-0.05522092746949268,0.13056994855888593,0.0752703580156679,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.020904064178466797
