iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,SEs_Accuracy,SEs_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
20,30,14,JuliaAIC_bobyqa_AGP1,1300.6066549931002,0.783100990959703,0.06613063122243781,4.931,-0.03832033188421732,0.2013590176399714,0.18840122259292988,0.1120147100032934,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018023967742919922
20,30,14,JuliaLRT_Fast,0.0,0.0,0.40457762201172537,0.855,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018023967742919922
20,30,14,JuliaLRT_Slow,0.0,0.0,0.4017538382051282,4.375,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018023967742919922
21,30,14,NelderMead_nAGQ0,1418.1603265651681,0.6560569686675601,0.14090300717753906,1.210669994354248,-0.0641322240568772,0.19824858337156887,0.14399967855551576,0.134639806617855,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.019948959350585938
21,30,14,NelderMead_nAGQ1,1418.0937349346627,0.6716113568310553,0.38089479882223654,11.979124069213867,-0.06444244459082132,0.2055277223112209,0.15200928602291033,0.2345540730836343,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.019948959350585938
21,30,14,Bobyqa_nAGQ0,1418.1603265651681,0.6560569686675601,0.14090300717753906,1.2030389308929443,-0.0641322240568772,0.19824858337156887,0.14399967855551576,0.134639806617855,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.019948959350585938
21,30,14,Bobyqa_nAGQ1,1418.0860725968241,0.6752102691369427,0.3903672322971613,4.159309148788452,-0.06354988358066611,0.20136475943909046,0.15166746253530683,0.23443086309061922,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.019948959350585938
21,30,14,nloptwrap_nAGQ0,1418.1732536290053,0.6552371844729679,0.14119030816201003,0.607795000076294,-0.064248258938048,0.19793982522301198,0.14389355544243704,0.13452730453996298,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.019948959350585938
21,30,14,nloptwrap_nAGQ1,1418.146582874063,0.6672279013706099,0.39037692550778286,1.5934982299804688,-0.06511307695087609,0.20202696295659173,0.15144137920631537,0.2352066178209874,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.019948959350585938
21,30,14,R: LRT,0.0,0.0,0.40018078413101704,0.4514029026031494,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.019948959350585938
21,30,14,JuliaAIC_NeldMeader_AGP0,1418.1036930443597,0.6598157939984415,0.1414812881588501,3.316,-0.06348928787369588,0.1983707375349638,0.14423892575953562,0.1349188055755278,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.019948959350585938
21,30,14,JuliaAIC_bobyqa_AGP0,1418.103693049049,0.6598110742845313,0.14146551694145246,0.536,-0.08062822417562115,0.1748782148804519,0.14261676880626187,0.13485787321023388,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.019948959350585938
21,30,14,JuliaAIC_NeldMeader_AGP1,1418.125945538764,0.5718365180293238,0.19471398380697816,9.945,-0.06403970697192139,0.20229378703241713,0.14438421354713157,0.13507287078319308,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.019948959350585938
21,30,14,JuliaAIC_bobyqa_AGP1,1418.0854869931577,0.6573775329055578,0.13422054824789753,4.198,-0.06349073229869848,0.19837896561664403,0.14424007171407074,0.13491905570260115,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.019948959350585938
21,30,14,JuliaLRT_Fast,0.0,0.0,0.08965833242330648,0.354,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.019948959350585938
21,30,14,JuliaLRT_Slow,0.0,0.0,0.3974763513055278,1.742,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.019948959350585938
22,30,14,NelderMead_nAGQ0,1437.086158731941,0.4724257190937691,0.1388616632666034,1.2392349243164062,-0.12192305922722814,-0.18464027385439702,0.16968216682271767,0.12475328298628045,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018965959548950195
22,30,14,NelderMead_nAGQ1,1437.0472206399954,0.41822043871519743,0.38522358700081105,10.572661876678467,-0.13822605329875914,-0.1859563519280979,0.1707522244857311,0.21415846445296544,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018965959548950195
22,30,14,Bobyqa_nAGQ0,1437.086158731941,0.4724257190937691,0.1388616632666034,1.2482149600982666,-0.12192305922722814,-0.18464027385439702,0.16968216682271767,0.12475328298628045,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018965959548950195
22,30,14,Bobyqa_nAGQ1,1437.0472076003225,0.4189367423274384,0.3851720153543645,3.6765780448913574,-0.13796348603163794,-0.18597582141618146,0.17069042863549408,0.2141576449712131,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018965959548950195
22,30,14,nloptwrap_nAGQ0,1437.0895540096285,0.4720580826310978,0.13846234062376533,0.41875386238098145,-0.12184778039367014,-0.1849324905008554,0.1694367170416307,0.12482437601600936,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018965959548950195
22,30,14,nloptwrap_nAGQ1,1437.0474426859503,0.42278299287596915,0.39050625701755004,1.5406620502471924,-0.13682017369584998,-0.18390415657016806,0.1706833398594961,0.21416587484041186,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018965959548950195
22,30,14,R: LRT,0.0,0.0,0.10343304264367857,0.43313002586364746,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018965959548950195
22,30,14,JuliaAIC_NeldMeader_AGP0,1437.0759695090123,0.4725279396416914,0.13810912338983578,6.747,-0.12191888198349086,-0.18505637619906493,0.1697155235606225,0.12479614262668347,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018965959548950195
22,30,14,JuliaAIC_bobyqa_AGP0,1437.0759702939458,0.4725030801242833,0.13820266213822824,0.873,-0.13808496560407174,-0.18604490511817479,0.16978854985159808,0.12487604960935378,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018965959548950195
22,30,14,JuliaAIC_NeldMeader_AGP1,1437.0470704640725,0.4160597903300049,0.13626721358323246,17.071,-0.13796116171069578,-0.18607589781047096,0.16978819010868906,0.12487694915143198,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018965959548950195
22,30,14,JuliaAIC_bobyqa_AGP1,1437.0470978440399,0.41647689274363403,0.13620477403492834,8.203,-0.12192246092066662,-0.18500809956576172,0.16971097804638546,0.12479320139054044,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018965959548950195
22,30,14,JuliaLRT_Fast,0.0,0.0,0.3953818244996042,0.744,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018965959548950195
22,30,14,JuliaLRT_Slow,0.0,0.0,0.39543727217847036,6.693,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018965959548950195
23,30,14,NelderMead_nAGQ0,1414.3140895475203,0.28857855435366364,1.8749669372360623e-5,2.5922181606292725,-0.2617758283690804,0.6444236708545392,0.24666859950855155,0.15059152065481093,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017949819564819336
23,30,14,NelderMead_nAGQ1,1414.2882473635436,0.27999111721421355,0.006891229708428281,6.4239068031311035,-0.2674494762973367,0.6571396963727499,0.24756062972028356,0.24319994235919873,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017949819564819336
23,30,14,Bobyqa_nAGQ0,1414.3140895475203,0.28857855435366364,1.8749669372360623e-5,2.5672309398651123,-0.2617758283690804,0.6444236708545392,0.24666859950855155,0.15059152065481093,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017949819564819336
23,30,14,Bobyqa_nAGQ1,1414.2882465827847,0.2799663912506611,0.006895426566583019,4.800961971282959,-0.26745010630684896,0.6570969677168477,0.2475484847081687,0.24320234917688294,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017949819564819336
23,30,14,nloptwrap_nAGQ0,1414.3142090801198,0.2884450229508678,1.9230790487978125e-5,0.840947151184082,-0.2617893481125165,0.6437260601665483,0.24661303101926318,0.15062713308167167,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017949819564819336
23,30,14,nloptwrap_nAGQ1,1414.2901701683072,0.28617471186158977,0.006607120521997479,1.7179679870605469,-0.2661659279435778,0.6613158254003303,0.24955765751219733,0.2434867730561291,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017949819564819336
23,30,14,R: LRT,0.0,0.0,0.005204909733023956,0.633296012878418,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017949819564819336
23,30,14,JuliaAIC_NeldMeader_AGP0,1414.3140807075279,0.28857184339401043,1.8750264761570407e-5,2.782,-0.26177559915559184,0.6444197215680676,0.24666495031701763,0.1505908465055711,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017949819564819336
23,30,14,JuliaAIC_bobyqa_AGP0,1414.3140807876016,0.28858502330715086,1.8730824807012317e-5,0.85,-0.2679849531485502,0.657369880758069,0.2468990689464674,0.15096964746947747,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017949819564819336
23,30,14,JuliaAIC_NeldMeader_AGP1,1414.2905269673433,0.2777432705799542,1.3348171363701317e-5,6.932,-0.2689097161586433,0.6615539754142438,0.24776791318082855,0.15076819711359365,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017949819564819336
23,30,14,JuliaAIC_bobyqa_AGP1,1414.7461919844109,0.2777759398014553,1.1445664276836567e-5,3.782,-0.2617746822696323,0.6444513695739826,0.24667082897915835,0.15059011685121818,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017949819564819336
23,30,14,JuliaLRT_Fast,0.0,0.0,0.005204651579121818,0.548,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017949819564819336
23,30,14,JuliaLRT_Slow,0.0,0.0,0.009251818645128678,1.635,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017949819564819336
24,30,14,NelderMead_nAGQ0,1458.877563148116,0.257225597591671,0.00022258156960798856,2.53481388092041,0.21567960078058107,0.3839546457825294,0.19036605756401104,0.10399908984950633,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01798701286315918
24,30,14,NelderMead_nAGQ1,1458.8495394072331,0.30189556984700516,0.08546330169201173,8.00849986076355,0.2201319608411664,0.39059105633272007,0.21322828135297567,0.22711023699993968,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01798701286315918
24,30,14,Bobyqa_nAGQ0,1458.877563148116,0.257225597591671,0.00022258156960798856,2.5370140075683594,0.21567960078058107,0.3839546457825294,0.19036605756401104,0.10399908984950633,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01798701286315918
24,30,14,Bobyqa_nAGQ1,1458.8495342216688,0.30186540892089325,0.08569749526136435,4.71056604385376,0.22014819494152846,0.39058230703492475,0.21323070280916068,0.22727517065848687,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01798701286315918
24,30,14,nloptwrap_nAGQ0,1458.8774992245933,0.2571939281958063,0.0002209333545354831,0.7618980407714844,0.21571794012533524,0.3841451996937184,0.19038722435205727,0.1039974794406983,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01798701286315918
24,30,14,nloptwrap_nAGQ1,1458.8499888620818,0.30746085248720595,0.08976160734579877,1.8096308708190918,0.21670001772490885,0.3898858497588504,0.2123335018400721,0.22979656334174156,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01798701286315918
24,30,14,R: LRT,0.0,0.0,0.08754352465317411,1.3752009868621826,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01798701286315918
24,30,14,JuliaAIC_NeldMeader_AGP0,1458.9667978120692,0.2573407043457013,0.00023120393105899827,7.988,0.21586225612836105,0.38385602644521494,0.19057337226044596,0.1042455714367839,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01798701286315918
24,30,14,JuliaAIC_bobyqa_AGP0,1458.9309834349024,0.2581212794499388,0.00021929811230996237,1.753,0.3451782023215577,0.4900738142855278,0.21036997428175422,0.10602787479350725,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01798701286315918
24,30,14,JuliaAIC_NeldMeader_AGP1,1460.5977170388567,0.10083583051744306,3.7983379133693795e-6,33.242,0.07589242442881905,0.3438033551219269,0.1837372192907462,0.10353299268696721,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01798701286315918
24,30,14,JuliaAIC_bobyqa_AGP1,1459.4103093129131,0.6795709142615693,0.0008978781522249523,1.263,0.2159466707605433,0.3840804583184803,0.19096082910183107,0.10392684052591468,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01798701286315918
24,30,14,JuliaLRT_Fast,0.0,0.0,0.09050072459612077,1.086,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01798701286315918
24,30,14,JuliaLRT_Slow,0.0,0.0,0.11943824194155304,3.538,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01798701286315918
25,30,14,NelderMead_nAGQ0,1385.7955440320497,0.9489611931803449,0.669050891729676,2.9923248291015625,-0.00933950221333858,0.045858621503071406,0.14590385791106733,0.10728393441358648,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.022938966751098633
25,30,14,NelderMead_nAGQ1,1385.7700959897927,0.9082339751059034,0.8419413970151426,7.914936780929565,-0.01690345700780815,0.04509275777213047,0.14664688064350104,0.22612994463277122,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.022938966751098633
25,30,14,Bobyqa_nAGQ0,1385.7955440320497,0.9489611931803449,0.669050891729676,2.8620641231536865,-0.00933950221333858,0.045858621503071406,0.14590385791106733,0.10728393441358648,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.022938966751098633
25,30,14,Bobyqa_nAGQ1,1385.7700893770013,0.9079664201561618,0.8424809597040717,5.850084066390991,-0.01695344740376989,0.04493730506471709,0.14665108904724916,0.22613259077046408,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.022938966751098633
25,30,14,nloptwrap_nAGQ0,1385.7956417809285,0.948948679325268,0.6754613155656204,0.8240349292755127,-0.009346551096614485,0.04492316901690182,0.14597813687053734,0.10730110838342409,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.022938966751098633
25,30,14,nloptwrap_nAGQ1,1385.7710214856625,0.9015306985214004,0.8551133988785518,1.7947239875793457,-0.018160645201366215,0.0412909912284564,0.14677886837446052,0.22613049114359407,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.022938966751098633
25,30,14,R: LRT,0.0,0.0,0.846384345189661,0.9594588279724121,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.022938966751098633
25,30,14,JuliaAIC_NeldMeader_AGP0,1385.795415981336,0.9489606754521142,0.6691518385813602,10.69,-0.009339590180533585,0.04584391607360871,0.1459037501110565,0.10728432270718678,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.022938966751098633
25,30,14,JuliaAIC_bobyqa_AGP0,1385.795417163258,0.9489515691239604,0.6687688561014735,0.685,-0.016813993366025175,0.041046487615864116,0.1462208018033731,0.10762355954734397,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.022938966751098633
25,30,14,JuliaAIC_NeldMeader_AGP1,1386.1821117160348,0.9084527048134975,0.7029143059004614,14.363,-0.01726837473494095,0.04261305570842618,0.14610638125425612,0.10736690503286621,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.022938966751098633
25,30,14,JuliaAIC_bobyqa_AGP1,1385.770057913855,0.9059167795655663,0.6914471722560033,6.586,-0.009340671199664266,0.04589901722306108,0.14589457207735704,0.10728122765602952,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.022938966751098633
25,30,14,JuliaLRT_Fast,0.0,0.0,0.5057177234017178,0.48,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.022938966751098633
25,30,14,JuliaLRT_Slow,0.0,0.0,0.5054951388465835,2.638,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.022938966751098633
1,30,16,NelderMead_nAGQ0,1593.9509815642716,0.4504064649797848,0.5015083290389365,5.684823989868164,-0.09840258351874488,0.07277447456382816,0.13037986801733872,0.108276273185302,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018002986907958984
1,30,16,NelderMead_nAGQ1,1593.9433044228192,0.45268381538991376,0.739371630488694,12.460047006607056,-0.09912626714301169,0.07361541680608083,0.13200146662254522,0.22127624319444963,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018002986907958984
1,30,16,Bobyqa_nAGQ0,1593.9509815642716,0.4504064649797848,0.5015083290389365,5.527600049972534,-0.09840258351874488,0.07277447456382816,0.13037986801733872,0.108276273185302,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018002986907958984
1,30,16,Bobyqa_nAGQ1,1593.9432986614963,0.45252584271814383,0.7394265068394665,10.527001142501831,-0.0991720696266421,0.07360079746209199,0.1320163110835014,0.2212806482862343,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018002986907958984
1,30,16,nloptwrap_nAGQ0,1594.0692056156624,0.44314741470497077,0.4986604025710482,0.5924720764160156,-0.09831034522361837,0.07227882463557998,0.12819368088581398,0.10682667688149271,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018002986907958984
1,30,16,nloptwrap_nAGQ1,1594.0691793843187,0.44804738531831056,0.7431250941663512,1.462019920349121,-0.09831034522361837,0.07227882463557998,0.12958174404086367,0.22055207071130042,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018002986907958984
1,30,16,R: LRT,0.0,0.0,0.7625411278852552,0.830557107925415,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018002986907958984
1,30,16,JuliaAIC_NeldMeader_AGP0,1594.0565354962735,0.45187234682430005,0.5113693016682938,7.004,-0.09820048953273663,0.0711138880282061,0.13053416728950235,0.1082886017973177,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018002986907958984
1,30,16,JuliaAIC_bobyqa_AGP0,1593.9509598427494,0.4503366152849516,0.5011966978728526,1.278,-0.0971306664965951,0.07521569901103632,0.13039604435945926,0.10836401255634283,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018002986907958984
1,30,16,JuliaAIC_NeldMeader_AGP1,1593.9450792960872,0.45633842022288174,0.48761812193885223,7.042,-0.09858146084284837,0.07183729858638792,0.13062629603388076,0.10838063461472296,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018002986907958984
1,30,16,JuliaAIC_bobyqa_AGP1,1594.0490483350177,0.45043913619235687,0.50744320498054,5.378,-0.09840592202616061,0.07282192196809473,0.13036418664562255,0.10826799527038378,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018002986907958984
1,30,16,JuliaLRT_Fast,0.0,0.0,0.6472335949928725,0.696,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018002986907958984
1,30,16,JuliaLRT_Slow,0.0,0.0,0.9485425844043371,1.21,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.018002986907958984
2,30,16,NelderMead_nAGQ0,1604.88681770392,0.7690416187290205,0.986131277473246,2.6012778282165527,-0.04085995689816426,0.0016512280780998428,0.1391551730248675,0.09499238604323439,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01801013946533203
2,30,16,NelderMead_nAGQ1,1604.869373735454,0.8113502673627118,0.9946074200694133,9.711779832839966,-0.035965353209761394,0.0013644800349130513,0.15068158670268442,0.20188653278328605,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01801013946533203
2,30,16,Bobyqa_nAGQ0,1604.88681770392,0.7690416187290205,0.986131277473246,2.6668951511383057,-0.04085995689816426,0.0016512280780998428,0.1391551730248675,0.09499238604323439,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01801013946533203
2,30,16,Bobyqa_nAGQ1,1604.8693737158083,0.8114124650555123,0.994642794835972,5.21078896522522,-0.03595396219433414,0.0013602938139790947,0.15068449691374405,0.20259617545778308,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01801013946533203
2,30,16,nloptwrap_nAGQ0,1604.8868233884791,0.768625047660615,0.9842226657898374,0.9693479537963867,-0.04093747724435064,0.0018783735433928496,0.1391608216929366,0.09498610813892522,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01801013946533203
2,30,16,nloptwrap_nAGQ1,1604.8706420008452,0.7923703252294922,0.9833568103557924,1.955212116241455,-0.03975115903396051,0.0042099278420427355,0.15101080559123356,0.20181184564421278,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01801013946533203
2,30,16,R: LRT,0.0,0.0,0.9955447475204907,0.8732419013977051,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01801013946533203
2,30,16,JuliaAIC_NeldMeader_AGP0,1604.595964344392,0.7692589017292222,0.9990718221741685,9.366,-0.04075395020322755,0.0001104342253544097,0.1389286688890195,0.09493196354053607,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01801013946533203
2,30,16,JuliaAIC_bobyqa_AGP0,1604.886755321059,0.7690292851768346,0.9861086515474644,0.661,0.006956355825372742,-0.015578868120317488,0.13797644296645822,0.09505103064246946,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01801013946533203
2,30,16,JuliaAIC_NeldMeader_AGP1,1604.663899520395,0.9597901040093711,0.8698098323307473,18.874,0.0023259870751550743,-0.002626886070716983,0.13911684389855383,0.09512134697125485,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01801013946533203
2,30,16,JuliaAIC_bobyqa_AGP1,1604.9837110885412,0.9866602586693439,0.977968295000817,5.666,-0.04086167136126246,0.001653911284397629,0.13915336358162603,0.09499175783739099,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01801013946533203
2,30,16,JuliaLRT_Fast,0.0,0.0,0.9950413161354607,1.22,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01801013946533203
2,30,16,JuliaLRT_Slow,0.0,0.0,0.6237941561618523,6.467,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01801013946533203
3,30,16,NelderMead_nAGQ0,1634.9714434930358,0.7668847501726852,1.4923102214419012e-8,1.947991132736206,-0.06570345607433348,0.46356356831954626,0.22163253126849308,0.08186632278570372,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017986059188842773
3,30,16,NelderMead_nAGQ1,1634.9334852499458,0.7652179872099012,0.014924190933287123,11.474056005477905,-0.06702947792927656,0.4726336324047794,0.22445229212950127,0.19416277168293858,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017986059188842773
3,30,16,Bobyqa_nAGQ0,1634.9714434930358,0.7668847501726852,1.4923102214419012e-8,1.943444013595581,-0.06570345607433348,0.46356356831954626,0.22163253126849308,0.08186632278570372,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017986059188842773
3,30,16,Bobyqa_nAGQ1,1634.87676476584,0.7640977275865684,0.018092951564197907,6.809993028640747,-0.06742407814302719,0.464978160533136,0.22466894312976746,0.19671537090175673,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017986059188842773
3,30,16,nloptwrap_nAGQ0,1635.1461605470072,0.7522109864529305,1.4992371580007513e-8,0.5574300289154053,-0.069178864794751,0.4592049445704065,0.21911090004307696,0.08110796033599646,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017986059188842773
3,30,16,nloptwrap_nAGQ1,1635.1078118946102,0.7460910827855451,0.01761456761315482,1.723120927810669,-0.07176524366613943,0.4664468934810427,0.2216359475530823,0.1965127016388082,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017986059188842773
3,30,16,R: LRT,0.0,0.0,0.019280487259816407,1.3254098892211914,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.017986059188842773
3,30,16,JuliaAIC_NeldMeader_AGP0,1634.6343711318254,0.7699437541443656,2.757742278265364e-8,23.666,-0.06590244424765068,0.46840272963456786,0.22534720204458678,0.0843033203244501,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017986059188842773
3,30,16,JuliaAIC_bobyqa_AGP0,1634.9148020898142,0.7683110693734795,7.372002487983351e-8,1.974,-0.12535493718449903,0.31453113039691455,0.18084445803859062,0.08368422265257583,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017986059188842773
3,30,16,JuliaAIC_NeldMeader_AGP1,1635.5702383269381,0.4882063971399138,0.0001709025598445524,21.776,-0.034122537216331156,0.46861510116278754,0.22272964745880705,0.08439669580041478,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017986059188842773
3,30,16,JuliaAIC_bobyqa_AGP1,1634.618214045579,0.8782392999932901,2.815659820575362e-8,4.667,-0.06522133093034338,0.4550992083243003,0.22140086418543062,0.08456169324781398,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017986059188842773
3,30,16,JuliaLRT_Fast,0.0,0.0,0.02026900658682212,2.254,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017986059188842773
3,30,16,JuliaLRT_Slow,0.0,0.0,0.01601511818936692,2.982,0.0,0.0,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.017986059188842773
4,30,16,NelderMead_nAGQ0,1589.8465854024457,0.24159718278738734,0.3576376621720067,4.4326348304748535,0.16691887230971977,-0.09713133142022964,0.14254338762464727,0.10559178810345855,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018043041229248047
4,30,16,NelderMead_nAGQ1,1589.8276505919935,0.22290819426657393,0.6680612078197772,10.154549837112427,0.17542768961090818,-0.09861472790234929,0.14393105629500952,0.22997279751916933,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018043041229248047
4,30,16,Bobyqa_nAGQ0,1589.8465854024457,0.24159718278738734,0.3576376621720067,4.4204020500183105,0.16691887230971977,-0.09713133142022964,0.14254338762464727,0.10559178810345855,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018043041229248047
4,30,16,Bobyqa_nAGQ1,1589.82765048882,0.2229086292541389,0.668051103277687,7.8767030239105225,0.17541938027776185,-0.0986153830247624,0.14392437413980763,0.2299668795692084,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.018043041229248047
